timestamp,lat,lon,speed,altitude_gps,heading,altitude_baro,gnss_fix_valid,gnss_fix_age_ms,gnss_satellites,gnss_satellites_age_ms,gnss_hdop,gnss_hdop_age_ms
2026-09-25T14:53:32.474Z,51.042283,17.065877,65.4,138.3,119,62.2,1,13,12,207,0.57,207
2026-09-25T14:53:32.806Z,51.042257,17.065952,64.6,138.4,119,62.9,1,13,12,329,0.57,329
2026-09-25T14:53:33.000Z,51.042231,17.066025,63.8,138.7,120,62.5,1,14,12,331,0.57,331
2026-09-25T14:53:33.334Z,51.042204,17.066097,63.0,138.9,120,62.7,1,13,12,331,0.57,331
2026-09-25T14:53:33.666Z,51.042178,17.066167,62.2,139.1,121,63.4,1,13,12,329,0.57,329
2026-09-25T14:53:34.000Z,51.042152,17.066236,61.4,139.3,121,63.1,1,14,12,331,0.57,331
2026-09-25T14:53:34.331Z,51.042125,17.066304,60.6,139.5,122,63.7,1,13,12,328,0.57,328
2026-09-25T14:53:34.664Z,51.042099,17.066371,59.8,139.7,122,64.4,1,13,12,330,0.57,330
2026-09-25T14:53:35.000Z,51.042073,17.066437,59.1,139.8,122,63.4,1,13,12,333,0.57,333
2026-09-25T14:53:35.331Z,51.042047,17.066502,58.7,139.9,123,64.0,1,13,12,328,0.57,328
2026-09-25T14:53:35.664Z,51.042020,17.066566,58.5,140.0,124,64.4,1,13,12,330,0.57,330
2026-09-25T14:53:36.000Z,51.041992,17.066630,58.6,140.2,124,64.1,1,14,12,327,0.57,327
2026-09-25T14:53:36.337Z,51.041965,17.066694,58.7,140.3,124,64.2,1,13,12,334,0.57,334
2026-09-25T14:53:36.670Z,51.041937,17.066758,59.0,140.4,125,64.5,1,13,12,330,0.57,330
2026-09-25T14:53:37.000Z,51.041908,17.066822,59.3,140.4,126,64.4,1,14,12,329,0.57,329
2026-09-25T14:53:37.329Z,51.041880,17.066886,59.5,140.5,126,64.4,1,13,12,326,0.57,326
2026-09-25T14:53:37.665Z,51.041850,17.066949,59.9,140.6,127,64.6,1,13,12,333,0.57,333
2026-09-25T14:53:38.000Z,51.041820,17.067012,60.2,140.7,127,65.6,1,13,12,331,0.57,331
2026-09-25T14:53:38.335Z,51.041790,17.067076,60.5,140.7,128,64.9,1,13,12,332,0.57,332
2026-09-25T14:53:38.666Z,51.041759,17.067138,60.7,140.8,128,64.4,1,14,12,328,0.57,328
2026-09-25T14:53:39.000Z,51.041727,17.067201,61.1,140.8,129,65.3,1,13,12,331,0.57,331
2026-09-25T14:53:39.332Z,51.041695,17.067264,61.0,140.9,129,65.1,1,13,12,329,0.57,329
2026-09-25T14:53:39.664Z,51.041663,17.067326,61.1,140.9,130,65.1,1,13,12,329,0.57,329
2026-09-25T14:53:40.000Z,51.041630,17.067387,61.1,140.9,130,65.0,1,13,12,331,0.57,331
2026-09-25T14:53:40.335Z,51.041597,17.067448,61.1,141.0,131,65.3,1,13,12,332,0.57,332
2026-09-25T14:53:40.666Z,51.041564,17.067509,61.2,141.0,131,65.0,1,14,12,328,0.57,328
2026-09-25T14:53:41.000Z,51.041530,17.067569,61.3,141.1,132,65.0,1,13,12,331,0.57,331
2026-09-25T14:53:41.333Z,51.041496,17.067629,61.3,141.1,132,65.5,1,13,12,330,0.57,330
2026-09-25T14:53:41.667Z,51.041461,17.067689,61.5,141.1,132,65.3,1,14,12,331,0.57,331
2026-09-25T14:53:42.000Z,51.041426,17.067749,61.6,141.1,133,65.2,1,14,12,330,0.57,330
2026-09-25T14:53:42.331Z,51.041391,17.067808,61.8,141.1,133,64.5,1,13,12,328,0.57,328
2026-09-25T14:53:42.664Z,51.041356,17.067868,62.1,141.1,133,65.4,1,14,12,330,0.57,330
2026-09-25T14:53:43.000Z,51.041321,17.067928,62.2,141.1,133,64.9,1,13,12,331,0.57,331
2026-09-25T14:53:43.332Z,51.041285,17.067988,62.4,141.1,133,64.0,1,13,12,329,0.57,329
2026-09-25T14:53:43.664Z,51.041249,17.068048,62.9,141.2,134,64.7,1,13,12,329,0.57,329
2026-09-25T14:53:44.000Z,51.041212,17.068108,63.5,141.1,134,64.6,1,13,12,331,0.60,331
2026-09-25T14:53:44.335Z,51.041175,17.068169,64.4,140.9,134,64.5,1,13,12,332,0.60,332
2026-09-25T14:53:44.666Z,51.041137,17.068230,65.2,140.8,134,64.6,1,14,12,328,0.57,328
2026-09-25T14:53:45.000Z,51.041098,17.068293,66.2,140.6,134,64.3,1,14,12,331,0.57,331
2026-09-25T14:53:45.334Z,51.041060,17.068356,67.2,140.4,134,64.0,1,14,12,331,0.57,331
2026-09-25T14:53:45.665Z,51.041020,17.068421,68.2,140.2,134,64.2,1,13,12,328,0.57,328
2026-09-25T14:53:46.000Z,51.040980,17.068486,69.2,140.0,134,64.7,1,14,12,330,0.57,330
2026-09-25T14:53:46.332Z,51.040939,17.068552,70.2,139.8,134,64.2,1,13,12,329,0.57,329
2026-09-25T14:53:46.665Z,51.040898,17.068619,71.1,139.6,134,63.4,1,13,12,330,0.57,330
2026-09-25T14:53:47.000Z,51.040856,17.068687,71.9,139.3,134,63.7,1,13,12,330,0.57,330
2026-09-25T14:53:47.333Z,51.040814,17.068756,72.6,139.0,134,62.8,1,13,12,330,0.57,330
2026-09-25T14:53:47.732Z,51.040771,17.068825,73.4,138.7,134,62.2,1,78,12,396,0.57,396
2026-09-25T14:53:48.000Z,51.040728,17.068895,74.2,138.7,134,61.8,1,14,12,665,0.57,665
2026-09-25T14:53:48.243Z,51.040696,17.068947,74.6,138.0,134,61.8,1,13,12,240,0.57,240
2026-09-25T14:53:48.408Z,51.040675,17.068982,74.8,137.8,134,62.1,1,14,12,162,0.60,162
2026-09-25T14:53:48.574Z,51.040653,17.069017,74.8,137.6,134,61.0,1,13,12,163,0.60,163
2026-09-25T14:53:48.741Z,51.040631,17.069052,75.1,137.4,134,61.5,1,14,12,164,0.60,164
2026-09-25T14:53:49.000Z,51.040610,17.069088,75.2,137.2,134,61.3,1,13,12,164,0.57,164
2026-09-25T14:53:49.163Z,51.040588,17.069123,75.5,137.0,135,61.3,1,13,12,160,0.57,160
2026-09-25T14:53:49.330Z,51.040566,17.069159,75.8,136.8,134,60.8,1,13,12,164,0.57,164
2026-09-25T14:53:49.497Z,51.040544,17.069195,76.2,136.7,134,60.5,1,14,12,164,0.57,164
2026-09-25T14:53:49.663Z,51.040522,17.069231,76.5,136.5,134,61.3,1,13,12,163,0.60,163
2026-09-25T14:53:49.831Z,51.040499,17.069267,76.9,136.3,134,61.0,1,14,12,165,0.57,165
2026-09-25T14:53:50.000Z,51.040477,17.069303,77.3,136.0,134,60.8,1,14,12,14,0.60,14
2026-09-25T14:53:50.152Z,51.040455,17.069340,77.7,136.0,134,60.5,1,14,12,166,0.60,166
2026-09-25T14:53:50.318Z,51.040432,17.069377,78.0,135.9,134,60.0,1,14,12,163,0.60,163
2026-09-25T14:53:50.483Z,51.040409,17.069413,78.3,135.7,134,59.9,1,13,12,162,0.60,162
2026-09-25T14:53:50.650Z,51.040387,17.069451,78.8,135.6,134,61.2,1,14,12,164,0.60,164
2026-09-25T14:53:50.817Z,51.040364,17.069488,79.0,135.4,134,59.5,1,13,12,164,0.60,164
2026-09-25T14:53:51.000Z,51.040341,17.069525,79.3,135.3,134,59.7,1,13,12,161,0.57,161
2026-09-25T14:53:51.166Z,51.040318,17.069563,79.7,135.1,134,59.8,1,13,12,163,0.60,163
2026-09-25T14:53:51.332Z,51.040295,17.069600,80.0,135.0,134,59.8,1,13,12,163,0.60,163
2026-09-25T14:53:51.500Z,51.040272,17.069638,80.3,134.9,134,59.3,1,13,12,165,0.60,165
2026-09-25T14:53:51.665Z,51.040248,17.069676,80.6,134.8,135,60.5,1,14,12,162,0.57,162
2026-09-25T14:53:51.832Z,51.040225,17.069714,80.7,134.7,135,60.7,1,13,12,164,0.57,164
2026-09-25T14:53:52.000Z,51.040202,17.069752,81.2,134.6,134,58.7,1,14,12,164,0.57,164
2026-09-25T14:53:52.165Z,51.040178,17.069790,81.3,134.5,134,58.9,1,13,12,162,0.57,162
2026-09-25T14:53:52.332Z,51.040154,17.069829,81.5,134.4,134,60.4,1,14,12,164,0.57,164
2026-09-25T14:53:52.496Z,51.040131,17.069867,81.8,134.3,134,58.5,1,13,12,161,0.57,161
2026-09-25T14:53:52.663Z,51.040107,17.069906,81.9,134.2,134,59.4,1,14,12,164,0.57,164
2026-09-25T14:53:52.829Z,51.040083,17.069944,82.1,134.1,134,58.9,1,14,12,163,0.57,163
2026-09-25T14:53:53.000Z,51.040060,17.069983,82.0,134.0,134,59.2,1,13,12,161,0.57,161
2026-09-25T14:53:53.170Z,51.040036,17.070022,82.1,134.0,134,58.3,1,13,12,167,0.57,167
2026-09-25T14:53:53.334Z,51.040012,17.070060,82.0,133.9,134,58.8,1,13,12,161,0.57,161
2026-09-25T14:53:53.499Z,51.039989,17.070099,81.9,133.8,134,59.2,1,13,12,162,0.57,162
2026-09-25T14:53:53.666Z,51.039965,17.070137,81.7,133.8,134,58.9,1,13,12,164,0.57,164
2026-09-25T14:53:53.833Z,51.039941,17.070175,81.6,133.7,135,58.3,1,14,12,164,0.57,164
2026-09-25T14:53:54.000Z,51.039918,17.070214,81.5,133.7,134,60.1,1,13,12,164,0.57,164
2026-09-25T14:53:54.165Z,51.039895,17.070252,81.4,133.6,134,58.7,1,14,12,162,0.57,162
2026-09-25T14:53:54.327Z,51.039871,17.070290,81.1,133.6,134,59.2,1,13,12,159,0.57,159
2026-09-25T14:53:54.497Z,51.039848,17.070328,80.8,133.6,134,58.6,1,13,12,167,0.57,167
2026-09-25T14:53:54.663Z,51.039825,17.070366,80.7,133.6,134,57.7,1,13,12,163,0.57,163
2026-09-25T14:53:54.829Z,51.039801,17.070404,80.5,133.5,134,58.6,1,14,12,163,0.57,163
2026-09-25T14:53:55.000Z,51.039778,17.070442,80.2,133.5,134,58.2,1,14,12,163,0.57,163
2026-09-25T14:53:55.166Z,51.039755,17.070479,80.1,133.5,134,58.0,1,13,12,163,0.57,163
2026-09-25T14:53:55.331Z,51.039732,17.070517,79.8,133.5,134,58.3,1,13,12,162,0.57,162
2026-09-25T14:53:55.495Z,51.039710,17.070554,79.6,133.4,134,58.1,1,13,12,161,0.57,161
2026-09-25T14:53:55.657Z,51.039687,17.070592,79.2,133.4,134,57.7,1,13,12,159,0.57,159
2026-09-25T14:53:55.827Z,51.039664,17.070629,79.0,133.4,134,58.5,1,13,12,167,0.57,167
2026-09-25T14:53:56.000Z,51.039641,17.070666,78.9,133.4,134,58.0,1,13,12,167,0.57,167
2026-09-25T14:53:56.161Z,51.039618,17.070703,78.6,133.4,134,57.9,1,13,12,158,0.57,158
2026-09-25T14:53:56.328Z,51.039596,17.070740,78.4,133.3,134,57.8,1,14,12,164,0.57,164
2026-09-25T14:53:56.496Z,51.039573,17.070777,78.2,133.3,134,58.3,1,13,12,165,0.57,165
2026-09-25T14:53:56.660Z,51.039551,17.070813,78.0,133.3,134,57.6,1,13,12,161,0.57,161
2026-09-25T14:53:56.827Z,51.039528,17.070850,77.7,133.2,134,58.0,1,13,12,164,0.57,164
2026-09-25T14:53:57.000Z,51.039506,17.070887,77.5,133.2,134,57.2,1,14,12,161,0.57,161
2026-09-25T14:53:57.167Z,51.039484,17.070923,77.4,133.2,134,58.0,1,13,12,164,0.57,164
2026-09-25T14:53:57.333Z,51.039462,17.070960,77.1,133.2,134,57.4,1,13,12,163,0.57,163
2026-09-25T14:53:57.499Z,51.039439,17.070996,76.9,133.2,134,57.7,1,13,12,163,0.57,163
2026-09-25T14:53:57.666Z,51.039417,17.071032,76.7,133.1,134,57.9,1,14,12,164,0.57,164
2026-09-25T14:53:57.830Z,51.039395,17.071068,76.4,133.1,134,57.4,1,13,12,161,0.57,161
2026-09-25T14:53:58.000Z,51.039373,17.071104,76.3,133.1,134,57.2,1,14,12,166,0.57,166
2026-09-25T14:53:58.163Z,51.039351,17.071140,76.0,133.1,134,57.4,1,13,12,160,0.57,160
2026-09-25T14:53:58.331Z,51.039330,17.071175,75.8,133.0,134,57.7,1,14,12,165,0.57,165
2026-09-25T14:53:58.497Z,51.039308,17.071211,75.7,133.0,134,57.7,1,14,12,163,0.57,163
2026-09-25T14:53:58.662Z,51.039286,17.071247,75.4,133.0,134,57.9,1,14,12,162,0.57,162
2026-09-25T14:53:58.828Z,51.039264,17.071282,75.2,133.0,134,58.1,1,13,12,163,0.57,163
2026-09-25T14:53:59.000Z,51.039242,17.071317,75.1,132.9,135,57.9,1,14,12,163,0.57,163
2026-09-25T14:53:59.166Z,51.039221,17.071352,74.7,132.9,134,57.2,1,13,12,163,0.57,163
2026-09-25T14:53:59.333Z,51.039199,17.071388,74.6,132.9,134,57.5,1,13,12,164,0.57,164
2026-09-25T14:53:59.497Z,51.039178,17.071423,74.6,132.8,134,57.0,1,13,12,161,0.57,161
2026-09-25T14:53:59.664Z,51.039156,17.071458,74.4,132.8,134,57.3,1,13,12,164,0.57,164
2026-09-25T14:53:59.830Z,51.039135,17.071493,74.2,132.7,134,57.7,1,13,12,163,0.57,163
2026-09-25T14:54:00.000Z,51.039113,17.071527,74.4,132.7,134,57.2,1,14,12,171,0.57,171
2026-09-25T14:54:00.157Z,51.039092,17.071562,74.3,132.7,135,57.8,1,13,12,154,0.57,154
2026-09-25T14:54:00.324Z,51.039070,17.071597,74.2,132.7,134,56.9,1,14,12,164,0.57,164
2026-09-25T14:54:00.490Z,51.039049,17.071632,74.3,132.6,134,57.5,1,13,12,163,0.57,163
2026-09-25T14:54:00.656Z,51.039027,17.071667,74.3,132.6,134,57.6,1,14,12,163,0.57,163
2026-09-25T14:54:00.822Z,51.039006,17.071702,74.2,132.6,134,57.1,1,13,12,163,0.57,163
2026-09-25T14:54:01.000Z,51.038984,17.071737,74.0,132.6,134,57.8,1,14,12,165,0.57,165
2026-09-25T14:54:01.164Z,51.038963,17.071772,74.0,132.5,135,57.4,1,14,12,161,0.57,161
2026-09-25T14:54:01.330Z,51.038941,17.071806,73.8,132.5,135,57.5,1,14,12,163,0.57,163
2026-09-25T14:54:01.496Z,51.038920,17.071841,73.5,132.5,134,57.1,1,13,12,163,0.57,163
2026-09-25T14:54:01.663Z,51.038899,17.071875,73.5,132.5,135,57.6,1,13,12,164,0.57,164
2026-09-25T14:54:01.829Z,51.038878,17.071909,73.2,132.4,135,57.8,1,13,12,163,0.57,163
2026-09-25T14:54:02.000Z,51.038856,17.071943,73.1,132.4,135,57.5,1,13,12,164,0.57,164
2026-09-25T14:54:02.160Z,51.038835,17.071978,72.9,132.4,135,57.1,1,13,12,157,0.57,157
2026-09-25T14:54:02.331Z,51.038814,17.072011,72.5,132.4,135,57.2,1,13,12,168,0.57,168
2026-09-25T14:54:02.498Z,51.038793,17.072045,72.5,132.3,135,57.2,1,14,12,164,0.57,164
2026-09-25T14:54:02.662Z,51.038772,17.072079,72.3,132.3,135,57.2,1,14,12,161,0.57,161
2026-09-25T14:54:02.827Z,51.038751,17.072113,72.1,132.3,135,56.9,1,13,12,162,0.57,162
2026-09-25T14:54:03.000Z,51.038730,17.072147,71.8,132.3,135,56.9,1,13,12,164,0.57,164
2026-09-25T14:54:03.167Z,51.038709,17.072180,71.7,132.2,135,56.7,1,13,12,164,0.57,164
2026-09-25T14:54:03.334Z,51.038689,17.072214,71.5,132.2,134,56.6,1,13,12,164,0.57,164
2026-09-25T14:54:03.495Z,51.038668,17.072247,71.3,132.2,134,56.5,1,13,12,158,0.57,158
2026-09-25T14:54:03.664Z,51.038648,17.072281,71.1,132.2,134,56.7,1,13,12,166,0.57,166
2026-09-25T14:54:03.830Z,51.038627,17.072314,70.7,132.1,134,56.8,1,13,12,163,0.57,163
2026-09-25T14:54:04.000Z,51.038607,17.072347,70.7,132.1,134,56.7,1,13,12,165,0.57,165
2026-09-25T14:54:04.166Z,51.038586,17.072380,70.4,132.1,134,56.0,1,14,12,163,0.57,163
2026-09-25T14:54:04.330Z,51.038566,17.072413,70.2,132.1,134,56.6,1,14,12,161,0.57,161
2026-09-25T14:54:04.497Z,51.038546,17.072446,70.0,132.1,134,57.3,1,13,12,164,0.57,164
2026-09-25T14:54:04.663Z,51.038525,17.072479,69.8,132.0,134,57.1,1,13,12,163,0.57,163
2026-09-25T14:54:04.829Z,51.038505,17.072512,69.6,132.0,134,57.3,1,13,12,163,0.57,163
2026-09-25T14:54:05.000Z,51.038485,17.072544,69.2,132.0,134,57.0,1,13,12,163,0.57,163
2026-09-25T14:54:05.165Z,51.038466,17.072577,68.9,132.0,134,57.8,1,13,12,162,0.57,162
2026-09-25T14:54:05.331Z,51.038446,17.072609,68.3,132.0,134,57.1,1,13,12,163,0.57,163
2026-09-25T14:54:05.500Z,51.038426,17.072641,67.9,131.9,134,57.6,1,13,12,166,0.57,166
2026-09-25T14:54:05.664Z,51.038407,17.072672,67.1,131.9,134,57.1,1,13,12,161,0.57,161
2026-09-25T14:54:05.890Z,51.038388,17.072703,66.4,131.9,134,57.1,1,74,12,223,0.57,223
2026-09-25T14:54:06.000Z,51.038369,17.072734,65.6,131.9,134,56.4,1,14,12,333,0.57,333
2026-09-25T14:54:06.157Z,51.038353,17.072760,64.4,131.8,134,56.1,1,16,12,16,0.57,16
2026-09-25T14:54:06.469Z,51.038316,17.072820,62.2,131.8,134,56.2,1,13,12,328,0.57,328
2026-09-25T14:54:06.803Z,51.038281,17.072878,60.9,131.8,134,55.8,1,13,12,331,0.57,331
2026-09-25T14:54:07.000Z,51.038247,17.072933,58.6,131.7,134,56.1,1,15,12,15,0.57,15
2026-09-25T14:54:07.311Z,51.038214,17.072985,55.9,131.7,135,55.6,1,13,12,326,0.57,326
2026-09-25T14:54:07.645Z,51.038183,17.073035,52.9,131.7,135,54.9,1,13,12,331,0.57,331
2026-09-25T14:54:08.000Z,51.038154,17.073081,49.6,131.6,135,54.6,1,17,12,17,0.57,17
2026-09-25T14:54:08.370Z,51.038128,17.073124,45.8,131.6,135,54.8,1,74,12,387,0.57,387
2026-09-25T14:54:08.642Z,51.038103,17.073163,41.9,131.6,135,54.2,1,14,12,659,0.57,659
2026-09-25T14:54:09.000Z,51.038094,17.073179,38.6,131.6,135,55.1,1,13,12,151,0.57,151
2026-09-25T14:54:10.000Z,51.038032,17.073267,28.5,131.5,142,54.9,1,14,12,995,0.57,995
2026-09-25T14:54:11.000Z,51.037977,17.073306,22.5,131.5,161,54.9,1,13,12,998,0.57,998
2026-09-25T14:54:12.000Z,51.037924,17.073306,20.8,131.5,186,54.5,1,13,12,996,0.57,996
2026-09-25T14:54:13.000Z,51.037877,17.073273,21.1,131.3,208,55.5,1,14,12,1000,0.57,1000
2026-09-25T14:54:14.000Z,51.037833,17.073215,23.6,131.2,223,54.6,1,13,12,995,0.57,995
2026-09-25T14:54:15.000Z,51.037791,17.073150,23.7,131.2,225,54.3,1,13,12,999,0.57,999
2026-09-25T14:54:16.000Z,51.037755,17.073093,18.6,130.9,225,54.2,1,13,12,995,0.57,995
2026-09-25T14:54:17.000Z,51.037734,17.073053,10.8,130.8,231,53.8,1,75,12,1060,0.57,1060
2026-09-25T14:54:18.000Z,51.037725,17.073023,7.3,130.8,243,54.3,1,13,12,1999,0.57,1999
2026-09-25T14:54:19.000Z,51.037723,17.072996,6.8,130.5,256,53.8,1,13,12,995,0.57,995
2026-09-25T14:54:20.000Z,51.037726,17.072970,6.8,130.3,274,54.6,1,13,12,999,0.57,999
2026-09-25T14:54:22.000Z,51.037743,17.072933,5.7,130.1,308,53.9,1,13,12,1997,0.57,1997
2026-09-25T14:54:24.000Z,51.037753,17.072922,0.1,129.9,308,54.7,1,13,12,2004,0.57,2004
2026-09-25T14:54:26.000Z,51.037752,17.072921,0.0,130.0,308,54.1,1,13,12,1989,0.57,1989
2026-09-25T14:54:28.000Z,51.037752,17.072920,0.0,130.2,308,53.1,1,13,12,1997,0.57,1997
2026-09-25T14:54:30.000Z,51.037765,17.072910,4.8,130.4,327,53.9,1,13,12,1997,0.57,1997
2026-09-25T14:54:32.000Z,51.037798,17.072908,8.1,130.3,1,53.8,1,13,12,1998,0.57,1998
2026-09-25T14:54:34.000Z,51.037824,17.072930,5.0,130.0,16,53.9,1,13,12,1995,0.57,1995
2026-09-25T14:54:36.000Z,51.037830,17.072942,0.1,129.7,16,54.3,1,13,12,1996,0.57,1996
2026-09-25T14:54:38.000Z,51.037819,17.072927,4.4,129.6,283,53.9,1,13,12,1999,0.57,1999
2026-09-25T14:54:40.000Z,51.037801,17.072899,5.5,129.4,250,54.2,1,13,12,1998,0.57,1998
2026-09-25T14:54:42.000Z,51.037790,17.072868,3.9,129.2,255,54.0,1,13,12,1996,0.57,1996
2026-09-25T14:54:44.000Z,51.037788,17.072857,0.0,129.1,255,54.1,1,13,12,1996,0.57,1996
2026-09-25T14:54:46.000Z,51.037787,17.072856,0.1,129.1,255,53.4,1,13,12,1998,0.57,1998
2026-09-25T14:54:48.000Z,51.037778,17.072867,3.9,129.0,204,53.8,1,13,12,1996,0.60,1996
2026-09-25T14:54:50.000Z,51.037746,17.072895,9.5,128.8,160,53.4,1,14,12,1999,0.57,1999
2026-09-25T14:54:52.000Z,51.037713,17.072922,6.0,128.8,153,53.4,1,14,12,1995,0.57,1995
2026-09-25T14:54:54.000Z,51.037696,17.072937,2.7,128.8,151,54.1,1,13,12,1999,0.59,1999
2026-09-25T14:54:56.000Z,51.037683,17.072954,4.0,128.9,143,53.6,1,13,12,1997,0.57,1997
2026-09-25T14:54:58.000Z,51.037666,17.072992,7.1,128.9,122,53.7,1,13,12,1999,0.57,1999
2026-09-25T14:55:00.000Z,51.037687,17.073078,17.1,129.2,61,54.3,1,14,12,1998,0.57,1998
2026-09-25T14:55:02.000Z,51.037748,17.073205,22.3,129.4,51,54.0,1,14,12,1991,0.57,1991
2026-09-25T14:55:04.000Z,51.037790,17.073288,7.4,129.7,51,53.8,1,13,12,2001,0.59,2001
2026-09-25T14:55:06.000Z,51.037803,17.073315,2.4,129.9,50,54.1,1,13,12,1996,0.57,1996
2026-09-25T14:55:08.000Z,51.037817,17.073340,5.4,129.9,50,54.3,1,14,12,1998,0.57,1998
2026-09-25T14:55:10.000Z,51.037832,17.073370,4.5,129.9,49,54.2,1,13,12,1997,0.57,1997
2026-09-25T14:55:12.000Z,51.037847,17.073397,4.6,130.0,47,54.5,1,13,12,1996,0.57,1996
2026-09-25T14:55:14.000Z,51.037856,17.073411,1.2,130.1,47,54.3,1,13,12,1997,0.59,1997
2026-09-25T14:55:16.000Z,51.037858,17.073414,0.0,130.3,47,54.2,1,13,12,1997,0.57,1997
2026-09-25T14:55:18.000Z,51.037858,17.073414,0.0,130.2,47,54.6,1,13,12,1997,0.57,1997
2026-09-25T14:55:20.000Z,51.037858,17.073414,0.0,130.0,47,54.3,1,13,12,1997,0.57,1997
2026-09-25T14:55:22.000Z,51.037856,17.073414,0.0,129.9,47,54.3,1,13,12,1998,0.57,1998
2026-09-25T14:55:24.000Z,51.037856,17.073415,0.0,129.8,47,53.7,1,13,12,2002,0.57,2002
2026-09-25T14:55:26.000Z,51.037856,17.073416,0.0,129.7,47,54.5,1,13,12,1989,0.57,1989
2026-09-25T14:55:28.000Z,51.037856,17.073417,0.0,129.7,47,54.1,1,13,12,1997,0.57,1997
2026-09-25T14:55:30.000Z,51.037855,17.073417,0.1,129.7,47,54.2,1,13,12,2001,0.57,2001
2026-09-25T14:55:32.000Z,51.037855,17.073418,0.0,129.8,47,54.2,1,13,12,1995,0.59,1995
2026-09-25T14:55:34.000Z,51.037854,17.073418,0.1,129.8,47,54.6,1,14,12,1996,0.59,1996
2026-09-25T14:55:36.000Z,51.037853,17.073418,0.0,129.8,47,54.0,1,13,12,1998,0.59,1998
2026-09-25T14:55:38.000Z,51.037853,17.073419,0.1,129.9,47,54.8,1,13,12,1996,0.57,1996
2026-09-25T14:55:40.000Z,51.037852,17.073419,0.0,129.9,47,54.4,1,14,12,1997,0.59,1997
2026-09-25T14:55:42.000Z,51.037851,17.073419,0.1,130.0,47,54.1,1,13,12,1996,0.57,1996
2026-09-25T14:55:44.000Z,51.037851,17.073419,0.1,130.0,47,54.2,1,13,12,1999,0.57,1999
2026-09-25T14:55:46.000Z,51.037851,17.073419,0.1,130.1,47,53.8,1,13,12,1998,0.57,1998
2026-09-25T14:55:48.000Z,51.037850,17.073419,0.1,130.1,47,54.5,1,14,12,1995,0.57,1995
2026-09-25T14:55:50.000Z,51.037850,17.073419,0.0,130.1,47,54.2,1,13,12,1998,0.57,1998
2026-09-25T14:55:52.000Z,51.037850,17.073419,0.1,130.2,47,53.9,1,13,12,1995,0.57,1995
2026-09-25T14:55:54.000Z,51.037850,17.073418,0.0,130.1,47,53.8,1,13,12,1997,0.60,1997
2026-09-25T14:55:56.000Z,51.037850,17.073418,0.1,130.0,47,54.1,1,13,12,2000,0.59,2000
2026-09-25T14:55:58.000Z,51.037850,17.073418,0.0,130.0,47,53.6,1,13,12,1997,0.59,1997
2026-09-25T14:56:00.000Z,51.037850,17.073418,0.0,130.0,47,53.6,1,13,12,1995,0.59,1995
2026-09-25T14:56:02.000Z,51.037850,17.073418,0.1,130.0,47,54.2,1,13,12,1998,0.59,1998
2026-09-25T14:56:04.000Z,51.037849,17.073418,0.0,130.0,47,54.3,1,13,12,1996,0.59,1996
2026-09-25T14:56:06.000Z,51.037849,17.073418,0.0,130.0,47,54.2,1,13,12,1997,0.57,1997
2026-09-25T14:56:08.000Z,51.037849,17.073418,0.0,130.0,47,54.2,1,13,12,1997,0.57,1997
2026-09-25T14:56:10.000Z,51.037848,17.073417,0.0,130.1,47,53.9,1,13,12,1997,0.57,1997
2026-09-25T14:56:12.000Z,51.037847,17.073418,0.1,130.1,47,54.8,1,13,12,1997,0.57,1997
2026-09-25T14:56:14.000Z,51.037847,17.073418,0.0,130.2,47,54.0,1,13,12,1997,0.57,1997
2026-09-25T14:56:16.000Z,51.037847,17.073418,0.0,130.2,47,54.4,1,13,12,1999,0.57,1999
2026-09-25T14:56:18.000Z,51.037847,17.073418,0.0,130.3,47,53.8,1,14,12,1998,0.57,1998
2026-09-25T14:56:20.000Z,51.037846,17.073418,0.0,130.3,47,54.2,1,13,12,1994,0.57,1994
2026-09-25T14:56:22.000Z,51.037846,17.073418,0.0,130.4,47,53.8,1,14,12,1999,0.57,1999
2026-09-25T14:56:24.000Z,51.037864,17.073447,8.8,130.5,45,54.7,1,14,12,2005,0.57,2005
2026-09-25T14:56:26.000Z,51.037977,17.073430,34.9,130.5,347,55.7,1,74,12,2047,0.57,2047
2026-09-25T14:56:28.000Z,51.038170,17.073199,59.9,130.5,314,57.8,1,75,12,4052,0.57,4052
2026-09-25T14:56:29.000Z,51.038293,17.072997,74.5,130.5,314,59.3,1,75,12,5051,0.57,5051
2026-09-25T14:56:29.310Z,51.038346,17.072910,81.2,130.5,314,59.9,1,13,12,5361,0.57,5361
2026-09-25T14:56:29.405Z,51.038360,17.072888,82.2,130.9,314,59.0,1,13,12,92,0.57,92
2026-09-25T14:56:29.632Z,51.038386,17.072848,83.9,130.9,314,59.5,1,75,12,224,0.57,224
2026-09-25T14:56:29.735Z,51.038412,17.072807,84.5,130.9,314,59.0,1,13,12,327,0.57,327
2026-09-25T14:56:29.838Z,51.038428,17.072782,85.5,130.7,314,59.6,1,13,12,100,0.57,100
2026-09-25T14:56:30.000Z,51.038443,17.072757,86.2,130.8,314,59.6,1,13,12,96,0.57,96
2026-09-25T14:56:30.101Z,51.038459,17.072731,86.8,130.8,314,59.3,1,13,12,98,0.57,98
2026-09-25T14:56:30.201Z,51.038474,17.072705,87.5,130.8,314,59.2,1,13,12,97,0.57,97
2026-09-25T14:56:30.300Z,51.038490,17.072679,88.3,130.8,314,59.4,1,13,12,96,0.57,96
